Listing ID,Make,Model,Serial No.,Cylinders,V / Inline,Power,RPM,Price,,Condition,Application,Cooling,Lead Time,Country,State,Contact,Phone 1,Phone 2,Cell Phone,Fax,Email,Website,Address,Last Used In?,Weight (kg),Dimensions
107926,Cummins,6BTA,5D1301,6,Inline,0 Kw / 0 HP,@ 0 RPM,9995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107927,Komatsu,SAA6D140E-5,TBD,6,Inline,0 Kw / 0 HP,@ 0 RPM,34995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107928,Komatsu,SA6D110,TBD,6,Inline,0 Kw / 0 HP,@ 0 RPM,12995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107929,Detroit,4-53T,4D 215873,4,Inline,0 Kw / 0 HP,@ 0 RPM,9995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107930,Cummins,KTTA19,37137962,6,Inline,0 Kw / 0 HP,@ 0 RPM,29995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107931,Komatsu,SAA4D95-LE5,TBD,4,Inline,0 Kw / 0 HP,@ 0 RPM,13995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107932,Komatsu,S4D95LE-3,TBD,4,Inline,0 Kw / 0 HP,@ 0 RPM,10995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107933,Komatsu,SAA4D95-LE5,506288,4,Inline,0 Kw / 0 HP,@ 0 RPM,13995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107934,Komatsu,M11-C,60407906,6,Inline,0 Kw / 0 HP,@ 0 RPM,17995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107935,Komatsu,S6D105,69045,6,Inline,0 Kw / 0 HP,@ 0 RPM,11995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107936,Komatsu,S6D105-1,68584,6,Inline,0 Kw / 0 HP,@ 0 RPM,11995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107937,Komatsu,SAA6D107E,26562279,6,Inline,0 Kw / 0 HP,@ 0 RPM,12995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107938,Komatsu,SAA6D102E-2,46340239,6,Inline,0 Kw / 0 HP,@ 0 RPM,9995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107939,Komatsu,SA6D105-1,91388,6,Inline,0 Kw / 0 HP,@ 0 RPM,11995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107940,Komatsu,S4D130-1,TBD,4,Inline,0 Kw / 0 HP,@ 0 RPM,14995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107941,Komatsu,SAA4D102E-1,26391452,4,Inline,0 Kw / 0 HP,@ 0 RPM,8995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107942,Komatsu,SAA4D102E-2,26391452,4,Inline,0 Kw / 0 HP,@ 0 RPM,8995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107943,Caterpillar,3116DITA,4TF43013,6,Inline,0 Kw / 0 HP,@ 0 RPM,12995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107944,Caterpillar,3046T,S6S-017565,6,Inline,0 Kw / 0 HP,@ 0 RPM,13995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107945,Caterpillar,3116,4TF74650,6,Inline,0 Kw / 0 HP,@ 0 RPM,12995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107946,Caterpillar,3066T,TBD,6,Inline,0 Kw / 0 HP,@ 0 RPM,13995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107947,Caterpillar,3304DI,09Z00291,4,Inline,0 Kw / 0 HP,@ 0 RPM,13995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107948,Caterpillar,3116DITA,98Z34291,6,Inline,0 Kw / 0 HP,@ 0 RPM,12995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107949,Komatsu,S6D125-1,29277,6,Inline,0 Kw / 0 HP,@ 0 RPM,18995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107950,Komatsu,SA6D114E-1,30493296,6,Inline,0 Kw / 0 HP,@ 0 RPM,11995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107951,Caterpillar,3116DITA,4TF90385,6,Inline,0 Kw / 0 HP,@ 0 RPM,12995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107952,Komatsu,SA6D125E-1,27682,6,Inline,0 Kw / 0 HP,@ 0 RPM,18995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107953,Komatsu,SA6D125-1,32368,6,Inline,0 Kw / 0 HP,@ 0 RPM,18995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107954,Komatsu,S6D105-1,64900,6,Inline,0 Kw / 0 HP,@ 0 RPM,11995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107955,Komatsu,SAA6D125E-5,566060,6,Inline,0 Kw / 0 HP,@ 0 RPM,34995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107956,Cummins,M11-C,34897760,6,Inline,0 Kw / 0 HP,@ 0 RPM,17995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107957,Komatsu,SAA6D102E-2,46473269,6,Inline,0 Kw / 0 HP,@ 0 RPM,9995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107958,Cummins,855 BIG CAM,43203113,6,Inline,0 Kw / 0 HP,@ 0 RPM,24995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107959,Komatsu,SAA6D125E-3,312689,6,Inline,0 Kw / 0 HP,@ 0 RPM,19995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107960,Caterpillar,3204T,45V71469,4,Inline,0 Kw / 0 HP,@ 0 RPM,11995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107961,Caterpillar,3116,7HJ12676,6,Inline,0 Kw / 0 HP,@ 0 RPM,12995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107962,Caterpillar,3126DITA,55K09747,6,Inline,0 Kw / 0 HP,@ 0 RPM,13995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107963,Komatsu,SA6D125-1,366694,6,Inline,0 Kw / 0 HP,@ 0 RPM,18995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107964,Komatsu,SAA6D125E-3,315240,6,Inline,0 Kw / 0 HP,@ 0 RPM,19995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107965,Caterpillar,C-18,RHX06387,6,Inline,0 Kw / 0 HP,@ 0 RPM,39995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107966,Komatsu,S6D95L-1,32767,6,Inline,0 Kw / 0 HP,@ 0 RPM,10995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107967,Caterpillar,3066T,7JK85254,6,Inline,0 Kw / 0 HP,@ 0 RPM,13995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107968,Komatsu,SAA6D170E-7,CALL,6,Inline,0 Kw / 0 HP,@ 0 RPM,111738,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107969,Detroit,60 SER 12.7,TBD,6,Inline,0 Kw / 0 HP,@ 0 RPM,18995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107970,Detroit,60 SER 12.7,LOOK UP QUOTE,6,Inline,0 Kw / 0 HP,@ 0 RPM,29995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107971,Komatsu,S4D102E-1,1697,4,Inline,0 Kw / 0 HP,@ 0 RPM,8995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107972,Komatsu,S4D102E-1,1682,4,Inline,0 Kw / 0 HP,@ 0 RPM,8995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107973,Cummins,6BTA,17091427,6,Inline,0 Kw / 0 HP,@ 0 RPM,9995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107974,Cummins,6BTA,17091422,6,Inline,0 Kw / 0 HP,@ 0 RPM,9995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107975,Cummins,6BTA,17091439,6,Inline,0 Kw / 0 HP,@ 0 RPM,9995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107976,Cummins,6BTA,17091425,6,Inline,0 Kw / 0 HP,@ 0 RPM,9995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107977,Komatsu,SAA6D170E-5,TBD,6,Inline,0 Kw / 0 HP,@ 0 RPM,66000,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107978,John Deere,6068TF150,T06068T720199,6,Inline,0 Kw / 0 HP,@ 0 RPM,13995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107979,Detroit,60 SER 14.0,06RE136887,6,Inline,0 Kw / 0 HP,@ 0 RPM,48995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107980,Komatsu,SAA6D170E-3,TBD,6,Inline,0 Kw / 0 HP,@ 0 RPM,53995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107981,Detroit,DD15,TBD,6,Inline,0 Kw / 0 HP,@ 0 RPM,39995,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107982,Volvo,D13H,322590,6,Inline,0 Kw / 0 HP,@ 0 RPM,,,Reconditioned ,Industrial,Water,In Stock,United States,IL,Howard Gossage,312-368-7997,888-457-7847,,312-368-9419,dieselenginetrader@dieselsales.com,www.dieselsales.com,55 W Wacker Drive. Chicago. 60601,,,
107985,Caterpillar,C18,WJH 241-0021,6,Inline,522 Kw / 700 HP,@ 2100 RPM,$35000.00,,Runner ,Industrial,Water,In Stock,United States,VA,Paul Cable,540-828-6278,,540.421.0108,540.518.9215,pcable@dridiesel.com,www.dridiesel.com,210 High Street. P.O. Box 34. Bridgewater,,1850,"60X48X65"""
107990,Caterpillar,3406C,8PN07991,6,Inline,317 Kw / 425 HP,@ 1900 RPM,7000,,Runner ,On-Highway,Water,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
107991,Cummins,ISL-370 (CPL 8389),46428598,6,Inline,276 Kw / 370 HP,@ 2000 RPM,8000,,Runner ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
107992,Isuzu,4HK1TC,464018,4,Inline,141 Kw / 190 HP,@ 2600 RPM,6000,,Runner ,On-Highway,Water,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
107993,Cummins,QSB5.9,1734,6,Inline,950 Kw / 1273 HP,@ 0 RPM,10000,,Remanufactured ,Industrial,Water,In Stock,United States,CA,WILSON KHEDRY,2096344880,,,2096344880,sales@dieselpowertechs.com,www.dieselpowertechs.com/,954 W. GLENWOOD AVE L. Turlock. 95380,,,
107994,Cummins,QSB5.9,1735,6,Inline,950 Kw / 1273 HP,@ 0 RPM,11000,,Remanufactured ,Industrial,Water,In Stock,United States,CA,WILSON KHEDRY,2096344880,,,2096344880,sales@dieselpowertechs.com,www.dieselpowertechs.com/,954 W. GLENWOOD AVE L. Turlock. 95380,,,
111110,International,DT466E,470HM2U1294193,6,Inline,145 Kw / 195 HP,@ 2300 RPM,3899,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,International DT466E Non-EGR 7.6L,,
111111,International,DT466E,470HM2U1250286,6,Inline,160 Kw / 215 HP,@ 2300 RPM,3899,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,International DT466E Non-EGR 7.6L,,
111113,Deutz,TCD914L06,8929955,6,Inline,129 Kw / 174 HP,@ 2300 RPM,$15000.00,,New Engine ,Industrial,Water,In Stock,United States,OH,Ron Brainard,4406676837,,,,r.brainard@yahoo.com,,36015. Eastlake. 44095,,510,1092MMX720MMX1184MM
111114,Cummins,ISC,46290633,6,Inline,260 Kw / 348 HP,@ 0 RPM,5999,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,Cummins ISC 8.3L 24-Valve CM554,,
111115,International,DT466E,470HM2U1251700,6,Inline,195 Kw / 261 HP,@ 0 RPM,3899,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,International DT466 Non-EGR 7.6L,,
111120,Caterpillar,3304-PC,86J2520,4,Inline,0 Kw / 0 HP,@ 0 RPM,6499.99,,Runner ,Industrial,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,Cat Track Loader 3304PC Diesel,,
111121,Cummins,6BT 5.9,N/A,6,Inline,210 Kw / 281 HP,@ 0 RPM,1995,,Core/Good for Parts ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
111122,Detroit,DD13,903,6,Inline,500 Kw / 670 HP,@ 0 RPM,14995,,Runner ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
111123,Cummins,Big Cam III,N/A,6,Inline,300 Kw / 402 HP,@ 0 RPM,6995,,Runner ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
111124,Cummins,Big Cam III,N/A,6,Inline,350 Kw / 469 HP,@ 0 RPM,6995,,Runner ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
111149,Caterpillar,C1.6,100,4,Inline,0 Kw / 0 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,OH,David Shifferly,330-882-3211,,,330-882-3212,Dshifferly@aol.com,www.nationalequipmentsales.com,7700 S. 6th Ave.. P.O.Box 10. Clinton,,,
111150,Caterpillar,C2.2,1,4,Inline,0 Kw / 0 HP,@ 0 RPM,,,New Engine ,Industrial,Water,In Stock,United States,OH,David Shifferly,330-882-3211,,,330-882-3212,Dshifferly@aol.com,www.nationalequipmentsales.com,7700 S. 6th Ave.. P.O.Box 10. Clinton,,,
111151,Caterpillar,3512C,SLM,12,V,1790 Kw / 2400 HP,@ 1800 RPM,195000,,New Engine ,Marine,Water,In Stock,United States,CA,PGE Sales,8184848550,,,,sales@powergenenterprises.com,https://www.powergenenterprises.com/current-specials/generators.html,11411 Cumpston St.. 11411 Cumpston St.. North Hollywood. 91601,,,
111153,Caterpillar,3116,106-7877,6,Inline,185 Kw / 248 HP,@ 0 RPM,2500,,Runner ,On-Highway,Water,In Stock,United States,MA,Rydemore Truck Parts,978-342-1100,,,978 342 1155,sales@rydemore.com,www.rydemore.com,88 Benson St. Fitchburg. 01420,,,
111154,Caterpillar,3406E,0,6,Inline,430 Kw / 576 HP,@ 0 RPM,5500,,Runner ,On-Highway,Water,In Stock,United States,MA,Rydemore Truck Parts,978-342-1100,,,978 342 1155,sales@rydemore.com,www.rydemore.com,88 Benson St. Fitchburg. 01420,,,
111155,Caterpillar,3406E,133-7723,6,Inline,455 Kw / 610 HP,@ 0 RPM,6500,,Runner ,On-Highway,Water,In Stock,United States,MA,Rydemore Truck Parts,978-342-1100,,,978 342 1155,sales@rydemore.com,www.rydemore.com,88 Benson St. Fitchburg. 01420,,,
111157,Cummins,ISL,60327475,6,Inline,298 Kw / 400 HP,@ 2000 RPM,7800,,Remanufactured ,On-Highway,Air,In Stock,United States,FL,Juan Ramirez,7863775210,,786-546-0940,305-675-7730,juan@jjrebuilders.com,www.jjrebuilders.com,532 West 20th Street. Hialeah. 33010,,,
111158,Caterpillar,C-7,0,6,Inline,210 Kw / 281 HP,@ 0 RPM,3950,,Runner ,On-Highway,Water,In Stock,United States,MA,Rydemore Truck Parts,978-342-1100,,,978 342 1155,sales@rydemore.com,www.rydemore.com,88 Benson St. Fitchburg. 01420,,,
111159,Caterpillar,C-7,0,6,Inline,260 Kw / 348 HP,@ 0 RPM,7000,,Runner ,On-Highway,Water,In Stock,United States,MA,Rydemore Truck Parts,978-342-1100,,,978 342 1155,sales@rydemore.com,www.rydemore.com,88 Benson St. Fitchburg. 01420,,,
111160,International,T444E,VNV444C8DARW,6,Inline,0 Kw / 0 HP,@ 0 RPM,3999.99,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,International T444E 7.3L Non-EGR,,
111161,Mack,AC,5L1041,6,Inline,264 Kw / 355 HP,@ 1800 RPM,6999,,Runner ,On-Highway,Water,In Stock,United States,TN,Steven Carter,800-696-5459,,865-415-7068,,machineryandtruckparts@gmail.com,machineryandtruckparts.com,594 Cardiff Valley Rd.. Rockwood. 37854,Mack AC 355/380 Diesel EGR-Model,,
111165,Cummins,N14 Celect Plus,N/A,6,Inline,370 Kw / 496 HP,@ 0 RPM,4995,,Core/Good for Parts ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
111166,Kubota,D1105,1E4123,3,Inline,0 Kw / 0 HP,@ 0 RPM,$1595,,Runner ,Industrial,Water,In Stock,United States,TN,Josh or Eric,423-208-5005,715-773-2779,,,lombardsales2000@gmail.com,,4418 Henson Gap rd. Dunlap,,,
111167,Caterpillar,3126,N/A,6,Inline,250 Kw / 335 HP,@ 0 RPM,2995,,Core/Good for Parts ,On-Highway,Water,In Stock,United States,MI,Greg Ferrier,888-310-3539,269-462-9260,,269-462-9373,support@worldwidediesel.com,www.worldwidediesel.com,1515 Old US HWY 31 N. Niles. 49120,,,
111169,Kubota,V2003-T,7S0852,4,Inline,0 Kw / 0 HP,@ 0 RPM,$2995,,Runner ,Industrial,Water,In Stock,United States,TN,Josh or Eric,423-208-5005,715-773-2779,,,lombardsales2000@gmail.com,,4418 Henson Gap rd. Dunlap,,,
